Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Score	timestamp	Detection threshold
39	Spectrogram 1	1	11585.5	11587.5	50.0	350.0	2009/03/30	3	0.6109012961387634	2009-03-30 03:13:05.500	0.5
40	Spectrogram 1	1	11616.0	11618.0	50.0	350.0	2009/03/30	3	0.8947840929031372	2009-03-30 03:13:36.000	0.5
41	Spectrogram 1	1	12277.3	12279.3	50.0	350.0	2009/03/30	3	0.5144424438476562	2009-03-30 03:24:37.300	0.5
42	Spectrogram 1	1	12827.8	12829.8	50.0	350.0	2009/03/30	3	0.784289538860321	2009-03-30 03:33:47.800	0.5
43	Spectrogram 1	1	13428.1	13430.1	50.0	350.0	2009/03/30	3	0.8968968391418457	2009-03-30 03:43:48.100	0.5
44	Spectrogram 1	1	13455.5	13457.5	50.0	350.0	2009/03/30	3	0.547622799873352	2009-03-30 03:44:15.500	0.5
45	Spectrogram 1	1	13693.3	13695.3	50.0	350.0	2009/03/30	3	0.6849740147590637	2009-03-30 03:48:13.300	0.5
46	Spectrogram 1	1	13985.9	13987.9	50.0	350.0	2009/03/30	3	0.829762876033783	2009-03-30 03:53:05.900	0.5
47	Spectrogram 1	1	14686.0	14688.0	50.0	350.0	2009/03/30	4	0.7377408146858215	2009-03-30 04:04:46.000	0.5
48	Spectrogram 1	1	14783.5	14785.5	50.0	350.0	2009/03/30	4	0.5928049087524414	2009-03-30 04:06:23.500	0.5
49	Spectrogram 1	1	15170.6	15172.6	50.0	350.0	2009/03/30	4	0.534469485282898	2009-03-30 04:12:50.600	0.5
50	Spectrogram 1	1	15562.2	15564.2	50.0	350.0	2009/03/30	4	0.6608887314796448	2009-03-30 04:19:22.200	0.5
51	Spectrogram 1	1	15757.5	15759.5	50.0	350.0	2009/03/30	4	0.8320478200912476	2009-03-30 04:22:37.500	0.5
52	Spectrogram 1	1	16017.0	16019.0	50.0	350.0	2009/03/30	4	0.7185689210891724	2009-03-30 04:26:57.000	0.5
53	Spectrogram 1	1	16027.7	16029.7	50.0	350.0	2009/03/30	4	0.6691632270812988	2009-03-30 04:27:07.700	0.5
54	Spectrogram 1	1	16107.8	16109.8	50.0	350.0	2009/03/30	4	0.6433215141296387	2009-03-30 04:28:27.800	0.5
55	Spectrogram 1	1	16127.0	16129.0	50.0	350.0	2009/03/30	4	0.581189751625061	2009-03-30 04:28:47.000	0.5
56	Spectrogram 1	1	16129.7	16131.7	50.0	350.0	2009/03/30	4	0.6923836469650269	2009-03-30 04:28:49.700	0.5
57	Spectrogram 1	1	16153.8	16155.8	50.0	350.0	2009/03/30	4	0.753795325756073	2009-03-30 04:29:13.800	0.5
58	Spectrogram 1	1	16172.3	16174.3	50.0	350.0	2009/03/30	4	0.5051307678222656	2009-03-30 04:29:32.300	0.5
59	Spectrogram 1	1	16177.7	16179.7	50.0	350.0	2009/03/30	4	0.6213048100471497	2009-03-30 04:29:37.700	0.5
60	Spectrogram 1	1	16289.7	16291.7	50.0	350.0	2009/03/30	4	0.6085230112075806	2009-03-30 04:31:29.700	0.5
61	Spectrogram 1	1	16359.0	16361.0	50.0	350.0	2009/03/30	4	0.8587127923965454	2009-03-30 04:32:39.000	0.5
62	Spectrogram 1	1	16428.5	16430.5	50.0	350.0	2009/03/30	4	0.8850327730178833	2009-03-30 04:33:48.500	0.5
63	Spectrogram 1	1	16532.7	16534.7	50.0	350.0	2009/03/30	4	0.5210492610931396	2009-03-30 04:35:32.700	0.5
64	Spectrogram 1	1	17282.2	17284.2	50.0	350.0	2009/03/30	4	0.57722407579422	2009-03-30 04:48:02.200	0.5
65	Spectrogram 1	1	17314.7	17316.7	50.0	350.0	2009/03/30	4	0.602918803691864	2009-03-30 04:48:34.700	0.5
66	Spectrogram 1	1	17356.1	17358.1	50.0	350.0	2009/03/30	4	0.539111852645874	2009-03-30 04:49:16.100	0.5
67	Spectrogram 1	1	17557.5	17559.5	50.0	350.0	2009/03/30	4	0.6639758348464966	2009-03-30 04:52:37.500	0.5
68	Spectrogram 1	1	17880.3	17882.3	50.0	350.0	2009/03/30	4	0.764623761177063	2009-03-30 04:58:00.300	0.5
69	Spectrogram 1	1	17912.2	17914.2	50.0	350.0	2009/03/30	4	0.9662431478500366	2009-03-30 04:58:32.200	0.5
70	Spectrogram 1	1	19379.6	19381.6	50.0	350.0	2009/03/30	5	0.8460145592689514	2009-03-30 05:22:59.600	0.5
71	Spectrogram 1	1	19497.2	19499.2	50.0	350.0	2009/03/30	5	0.5667263865470886	2009-03-30 05:24:57.200	0.5
72	Spectrogram 1	1	19710.0	19712.0	50.0	350.0	2009/03/30	5	0.6061070561408997	2009-03-30 05:28:30.000	0.5
73	Spectrogram 1	1	19852.7	19854.7	50.0	350.0	2009/03/30	5	0.5778806805610657	2009-03-30 05:30:52.700	0.5
74	Spectrogram 1	1	19863.4	19865.4	50.0	350.0	2009/03/30	5	0.5733319520950317	2009-03-30 05:31:03.400	0.5
75	Spectrogram 1	1	20989.1	20991.1	50.0	350.0	2009/03/30	5	0.5498631000518799	2009-03-30 05:49:49.100	0.5
76	Spectrogram 1	1	21299.6	21301.6	50.0	350.0	2009/03/30	5	0.5465563535690308	2009-03-30 05:54:59.600	0.5
77	Spectrogram 1	1	21619.3	21621.3	50.0	350.0	2009/03/30	6	0.985444962978363	2009-03-30 06:00:19.300	0.5
78	Spectrogram 1	1	21745.0	21747.0	50.0	350.0	2009/03/30	6	0.7043931484222412	2009-03-30 06:02:25.000	0.5
79	Spectrogram 1	1	21777.8	21779.8	50.0	350.0	2009/03/30	6	0.7443104386329651	2009-03-30 06:02:57.800	0.5
80	Spectrogram 1	1	21866.9	21868.9	50.0	350.0	2009/03/30	6	0.8992502093315125	2009-03-30 06:04:26.900	0.5
81	Spectrogram 1	1	22184.6	22186.6	50.0	350.0	2009/03/30	6	0.9798229336738586	2009-03-30 06:09:44.600	0.5
82	Spectrogram 1	1	22505.0	22507.0	50.0	350.0	2009/03/30	6	0.6817709803581238	2009-03-30 06:15:05.000	0.5
83	Spectrogram 1	1	22757.5	22759.5	50.0	350.0	2009/03/30	6	0.6894625425338745	2009-03-30 06:19:17.500	0.5
84	Spectrogram 1	1	22986.4	22988.4	50.0	350.0	2009/03/30	6	0.9066840410232544	2009-03-30 06:23:06.400	0.5
85	Spectrogram 1	1	23116.0	23118.0	50.0	350.0	2009/03/30	6	0.9376735091209412	2009-03-30 06:25:16.000	0.5
86	Spectrogram 1	1	23326.8	23328.8	50.0	350.0	2009/03/30	6	0.9997168183326721	2009-03-30 06:28:46.800	0.5
87	Spectrogram 1	1	23433.3	23435.3	50.0	350.0	2009/03/30	6	0.9848802089691162	2009-03-30 06:30:33.300	0.5
88	Spectrogram 1	1	23495.6	23497.6	50.0	350.0	2009/03/30	6	0.995843231678009	2009-03-30 06:31:35.600	0.5
89	Spectrogram 1	1	23519.6	23521.6	50.0	350.0	2009/03/30	6	0.6763761043548584	2009-03-30 06:31:59.600	0.5
90	Spectrogram 1	1	23632.8	23634.8	50.0	350.0	2009/03/30	6	0.7971818447113037	2009-03-30 06:33:52.800	0.5
91	Spectrogram 1	1	23647.6	23649.6	50.0	350.0	2009/03/30	6	0.5790930986404419	2009-03-30 06:34:07.600	0.5
92	Spectrogram 1	1	23842.9	23844.9	50.0	350.0	2009/03/30	6	0.5904219746589661	2009-03-30 06:37:22.900	0.5
93	Spectrogram 1	1	24001.3	24003.3	50.0	350.0	2009/03/30	6	0.994371235370636	2009-03-30 06:40:01.300	0.5
94	Spectrogram 1	1	24196.8	24198.8	50.0	350.0	2009/03/30	6	0.7605219483375549	2009-03-30 06:43:16.800	0.5
95	Spectrogram 1	1	24320.6	24322.6	50.0	350.0	2009/03/30	6	0.9829959273338318	2009-03-30 06:45:20.600	0.5
96	Spectrogram 1	1	24395.9	24397.9	50.0	350.0	2009/03/30	6	0.7875745892524719	2009-03-30 06:46:35.900	0.5
97	Spectrogram 1	1	24475.3	24477.3	50.0	350.0	2009/03/30	6	0.7812305092811584	2009-03-30 06:47:55.300	0.5
98	Spectrogram 1	1	24558.9	24560.9	50.0	350.0	2009/03/30	6	0.7936606407165527	2009-03-30 06:49:18.900	0.5
99	Spectrogram 1	1	24588.2	24590.2	50.0	350.0	2009/03/30	6	0.6677433848381042	2009-03-30 06:49:48.200	0.5
100	Spectrogram 1	1	24595.0	24597.0	50.0	350.0	2009/03/30	6	0.571738600730896	2009-03-30 06:49:55.000	0.5
101	Spectrogram 1	1	24652.4	24654.4	50.0	350.0	2009/03/30	6	0.998293936252594	2009-03-30 06:50:52.400	0.5
102	Spectrogram 1	1	24712.8	24714.8	50.0	350.0	2009/03/30	6	0.743175745010376	2009-03-30 06:51:52.800	0.5
103	Spectrogram 1	1	24835.9	24837.9	50.0	350.0	2009/03/30	6	0.6218833327293396	2009-03-30 06:53:55.900	0.5
104	Spectrogram 1	1	24840.8	24842.8	50.0	350.0	2009/03/30	6	0.7434118986129761	2009-03-30 06:54:00.800	0.5
105	Spectrogram 1	1	24899.5	24901.5	50.0	350.0	2009/03/30	6	0.5877963304519653	2009-03-30 06:54:59.500	0.5
106	Spectrogram 1	1	24909.6	24911.6	50.0	350.0	2009/03/30	6	0.8255176544189453	2009-03-30 06:55:09.600	0.5
107	Spectrogram 1	1	25107.1	25109.1	50.0	350.0	2009/03/30	6	0.730858325958252	2009-03-30 06:58:27.100	0.5
108	Spectrogram 1	1	25263.0	25265.0	50.0	350.0	2009/03/30	7	0.8172827363014221	2009-03-30 07:01:03.000	0.5
109	Spectrogram 1	1	25500.1	25502.1	50.0	350.0	2009/03/30	7	0.8331258296966553	2009-03-30 07:05:00.100	0.5
110	Spectrogram 1	1	25807.5	25809.5	50.0	350.0	2009/03/30	7	0.6075840592384338	2009-03-30 07:10:07.500	0.5
111	Spectrogram 1	1	25866.6	25868.6	50.0	350.0	2009/03/30	7	0.6458049416542053	2009-03-30 07:11:06.600	0.5
112	Spectrogram 1	1	25936.2	25938.2	50.0	350.0	2009/03/30	7	0.5140925049781799	2009-03-30 07:12:16.200	0.5
113	Spectrogram 1	1	25981.2	25983.2	50.0	350.0	2009/03/30	7	0.925683319568634	2009-03-30 07:13:01.200	0.5
114	Spectrogram 1	1	26081.7	26083.7	50.0	350.0	2009/03/30	7	0.8026952743530273	2009-03-30 07:14:41.700	0.5
115	Spectrogram 1	1	27174.7	27176.7	50.0	350.0	2009/03/30	7	0.774388313293457	2009-03-30 07:32:54.700	0.5
116	Spectrogram 1	1	27447.5	27449.5	50.0	350.0	2009/03/30	7	0.5384368300437927	2009-03-30 07:37:27.500	0.5
117	Spectrogram 1	1	27967.9	27969.9	50.0	350.0	2009/03/30	7	0.6260179281234741	2009-03-30 07:46:07.900	0.5
118	Spectrogram 1	1	28017.7	28019.7	50.0	350.0	2009/03/30	7	0.588769257068634	2009-03-30 07:46:57.700	0.5
119	Spectrogram 1	1	28088.0	28090.0	50.0	350.0	2009/03/30	7	0.5039170980453491	2009-03-30 07:48:08.000	0.5
120	Spectrogram 1	1	28250.3	28252.3	50.0	350.0	2009/03/30	7	0.6634607315063477	2009-03-30 07:50:50.300	0.5
121	Spectrogram 1	1	28404.7	28406.7	50.0	350.0	2009/03/30	7	0.6526407599449158	2009-03-30 07:53:24.700	0.5
122	Spectrogram 1	1	28554.6	28556.6	50.0	350.0	2009/03/30	7	0.7419495582580566	2009-03-30 07:55:54.600	0.5
123	Spectrogram 1	1	28616.8	28618.8	50.0	350.0	2009/03/30	7	0.7792145609855652	2009-03-30 07:56:56.800	0.5
124	Spectrogram 1	1	28684.7	28686.7	50.0	350.0	2009/03/30	7	0.9726295471191406	2009-03-30 07:58:04.700	0.5
125	Spectrogram 1	1	28719.6	28721.6	50.0	350.0	2009/03/30	7	0.547511100769043	2009-03-30 07:58:39.600	0.5
126	Spectrogram 1	1	28736.6	28738.6	50.0	350.0	2009/03/30	7	0.979645311832428	2009-03-30 07:58:56.600	0.5
127	Spectrogram 1	1	28929.3	28931.3	50.0	350.0	2009/03/30	8	0.9941443800926208	2009-03-30 08:02:09.300	0.5
128	Spectrogram 1	1	29064.3	29066.3	50.0	350.0	2009/03/30	8	0.9876291751861572	2009-03-30 08:04:24.300	0.5
129	Spectrogram 1	1	29077.3	29079.3	50.0	350.0	2009/03/30	8	0.9856491088867188	2009-03-30 08:04:37.300	0.5
130	Spectrogram 1	1	29122.8	29124.8	50.0	350.0	2009/03/30	8	0.8390766382217407	2009-03-30 08:05:22.800	0.5
131	Spectrogram 1	1	29143.4	29145.4	50.0	350.0	2009/03/30	8	0.9849938154220581	2009-03-30 08:05:43.400	0.5
132	Spectrogram 1	1	29181.4	29183.4	50.0	350.0	2009/03/30	8	0.9928908348083496	2009-03-30 08:06:21.400	0.5
133	Spectrogram 1	1	29243.8	29245.8	50.0	350.0	2009/03/30	8	0.693679928779602	2009-03-30 08:07:23.800	0.5
134	Spectrogram 1	1	29254.3	29256.3	50.0	350.0	2009/03/30	8	0.9817164540290833	2009-03-30 08:07:34.300	0.5
135	Spectrogram 1	1	29295.7	29297.7	50.0	350.0	2009/03/30	8	0.9047256112098694	2009-03-30 08:08:15.700	0.5
136	Spectrogram 1	1	29346.9	29348.9	50.0	350.0	2009/03/30	8	0.978754460811615	2009-03-30 08:09:06.900	0.5
137	Spectrogram 1	1	29414.1	29416.1	50.0	350.0	2009/03/30	8	0.7564662098884583	2009-03-30 08:10:14.100	0.5
138	Spectrogram 1	1	29469.7	29471.7	50.0	350.0	2009/03/30	8	0.9816492199897766	2009-03-30 08:11:09.700	0.5
139	Spectrogram 1	1	29485.3	29487.3	50.0	350.0	2009/03/30	8	0.9892479777336121	2009-03-30 08:11:25.300	0.5
140	Spectrogram 1	1	29497.7	29499.7	50.0	350.0	2009/03/30	8	0.8342169523239136	2009-03-30 08:11:37.700	0.5
141	Spectrogram 1	1	29527.6	29529.6	50.0	350.0	2009/03/30	8	0.9977813363075256	2009-03-30 08:12:07.600	0.5
142	Spectrogram 1	1	29599.4	29601.4	50.0	350.0	2009/03/30	8	0.9861432909965515	2009-03-30 08:13:19.400	0.5
143	Spectrogram 1	1	29615.4	29617.4	50.0	350.0	2009/03/30	8	0.5932311415672302	2009-03-30 08:13:35.400	0.5
144	Spectrogram 1	1	29636.7	29638.7	50.0	350.0	2009/03/30	8	0.9943419694900513	2009-03-30 08:13:56.700	0.5
145	Spectrogram 1	1	29643.4	29645.4	50.0	350.0	2009/03/30	8	0.672910749912262	2009-03-30 08:14:03.400	0.5
146	Spectrogram 1	1	30182.4	30184.4	50.0	350.0	2009/03/30	8	0.5641830563545227	2009-03-30 08:23:02.400	0.5
147	Spectrogram 1	1	30247.0	30249.0	50.0	350.0	2009/03/30	8	0.665228009223938	2009-03-30 08:24:07.000	0.5
148	Spectrogram 1	1	30255.5	30257.5	50.0	350.0	2009/03/30	8	0.9941492080688477	2009-03-30 08:24:15.500	0.5
149	Spectrogram 1	1	30287.7	30289.7	50.0	350.0	2009/03/30	8	0.943679928779602	2009-03-30 08:24:47.700	0.5
150	Spectrogram 1	1	30387.4	30389.4	50.0	350.0	2009/03/30	8	0.6104039549827576	2009-03-30 08:26:27.400	0.5
151	Spectrogram 1	1	30410.1	30412.1	50.0	350.0	2009/03/30	8	0.9383841156959534	2009-03-30 08:26:50.100	0.5
152	Spectrogram 1	1	30436.5	30438.5	50.0	350.0	2009/03/30	8	0.7621965408325195	2009-03-30 08:27:16.500	0.5
153	Spectrogram 1	1	30471.6	30473.6	50.0	350.0	2009/03/30	8	0.9841657876968384	2009-03-30 08:27:51.600	0.5
154	Spectrogram 1	1	30491.0	30493.0	50.0	350.0	2009/03/30	8	0.5119475722312927	2009-03-30 08:28:11.000	0.5
155	Spectrogram 1	1	30535.9	30537.9	50.0	350.0	2009/03/30	8	0.782183051109314	2009-03-30 08:28:55.900	0.5
156	Spectrogram 1	1	30572.7	30574.7	50.0	350.0	2009/03/30	8	0.9877654314041138	2009-03-30 08:29:32.700	0.5
157	Spectrogram 1	1	30597.6	30599.6	50.0	350.0	2009/03/30	8	0.654329240322113	2009-03-30 08:29:57.600	0.5
158	Spectrogram 1	1	30625.0	30627.0	50.0	350.0	2009/03/30	8	0.991999626159668	2009-03-30 08:30:25.000	0.5
159	Spectrogram 1	1	30696.8	30698.8	50.0	350.0	2009/03/30	8	0.9659798741340637	2009-03-30 08:31:36.800	0.5
160	Spectrogram 1	1	30742.3	30744.3	50.0	350.0	2009/03/30	8	0.5396278500556946	2009-03-30 08:32:22.300	0.5
161	Spectrogram 1	1	30882.6	30884.6	50.0	350.0	2009/03/30	8	0.6454198956489563	2009-03-30 08:34:42.600	0.5
162	Spectrogram 1	1	30899.0	30901.0	50.0	350.0	2009/03/30	8	0.9501813054084778	2009-03-30 08:34:59.000	0.5
163	Spectrogram 1	1	31020.5	31022.5	50.0	350.0	2009/03/30	8	0.9939053654670715	2009-03-30 08:37:00.500	0.5
164	Spectrogram 1	1	31079.0	31081.0	50.0	350.0	2009/03/30	8	0.9950082302093506	2009-03-30 08:37:59.000	0.5
165	Spectrogram 1	1	31146.1	31148.1	50.0	350.0	2009/03/30	8	0.9962389469146729	2009-03-30 08:39:06.100	0.5
166	Spectrogram 1	1	31268.3	31270.3	50.0	350.0	2009/03/30	8	0.9785507917404175	2009-03-30 08:41:08.300	0.5
167	Spectrogram 1	1	31311.3	31313.3	50.0	350.0	2009/03/30	8	0.9878740906715393	2009-03-30 08:41:51.300	0.5
168	Spectrogram 1	1	31316.0	31318.0	50.0	350.0	2009/03/30	8	0.9795883893966675	2009-03-30 08:41:56.000	0.5
169	Spectrogram 1	1	31331.1	31333.1	50.0	350.0	2009/03/30	8	0.5881505608558655	2009-03-30 08:42:11.100	0.5
170	Spectrogram 1	1	31358.3	31360.3	50.0	350.0	2009/03/30	8	0.9813671708106995	2009-03-30 08:42:38.300	0.5
171	Spectrogram 1	1	31404.2	31406.2	50.0	350.0	2009/03/30	8	0.9344604015350342	2009-03-30 08:43:24.200	0.5
172	Spectrogram 1	1	31429.4	31431.4	50.0	350.0	2009/03/30	8	0.8752374053001404	2009-03-30 08:43:49.400	0.5
173	Spectrogram 1	1	31461.4	31463.4	50.0	350.0	2009/03/30	8	0.9728968143463135	2009-03-30 08:44:21.400	0.5
174	Spectrogram 1	1	31499.1	31501.1	50.0	350.0	2009/03/30	8	0.8127838373184204	2009-03-30 08:44:59.100	0.5
175	Spectrogram 1	1	31528.7	31530.7	50.0	350.0	2009/03/30	8	0.9837855100631714	2009-03-30 08:45:28.700	0.5
176	Spectrogram 1	1	31608.3	31610.3	50.0	350.0	2009/03/30	8	0.9941372871398926	2009-03-30 08:46:48.300	0.5
177	Spectrogram 1	1	31646.7	31648.7	50.0	350.0	2009/03/30	8	0.7943589091300964	2009-03-30 08:47:26.700	0.5
178	Spectrogram 1	1	31881.3	31883.3	50.0	350.0	2009/03/30	8	0.9417599439620972	2009-03-30 08:51:21.300	0.5
179	Spectrogram 1	1	32026.7	32028.7	50.0	350.0	2009/03/30	8	0.8787612915039062	2009-03-30 08:53:46.700	0.5
180	Spectrogram 1	1	32070.5	32072.5	50.0	350.0	2009/03/30	8	0.5989395380020142	2009-03-30 08:54:30.500	0.5
181	Spectrogram 1	1	32101.5	32103.5	50.0	350.0	2009/03/30	8	0.828514814376831	2009-03-30 08:55:01.500	0.5
182	Spectrogram 1	1	32126.9	32128.9	50.0	350.0	2009/03/30	8	0.9856777787208557	2009-03-30 08:55:26.900	0.5
183	Spectrogram 1	1	32145.6	32147.6	50.0	350.0	2009/03/30	8	0.9304755926132202	2009-03-30 08:55:45.600	0.5
184	Spectrogram 1	1	32424.3	32426.3	50.0	350.0	2009/03/30	9	0.9986339211463928	2009-03-30 09:00:24.300	0.5
185	Spectrogram 1	1	32533.0	32535.0	50.0	350.0	2009/03/30	9	0.9986305236816406	2009-03-30 09:02:13.000	0.5
186	Spectrogram 1	1	32541.5	32543.5	50.0	350.0	2009/03/30	9	0.881170928478241	2009-03-30 09:02:21.500	0.5
187	Spectrogram 1	1	32560.6	32562.6	50.0	350.0	2009/03/30	9	0.9342270493507385	2009-03-30 09:02:40.600	0.5
188	Spectrogram 1	1	32571.6	32573.6	50.0	350.0	2009/03/30	9	0.5091166496276855	2009-03-30 09:02:51.600	0.5
189	Spectrogram 1	1	32578.2	32580.2	50.0	350.0	2009/03/30	9	0.8405435085296631	2009-03-30 09:02:58.200	0.5
190	Spectrogram 1	1	32591.9	32593.9	50.0	350.0	2009/03/30	9	0.734450101852417	2009-03-30 09:03:11.900	0.5
191	Spectrogram 1	1	32595.4	32597.4	50.0	350.0	2009/03/30	9	0.9974092841148376	2009-03-30 09:03:15.400	0.5
192	Spectrogram 1	1	32656.4	32658.4	50.0	350.0	2009/03/30	9	0.6357860565185547	2009-03-30 09:04:16.400	0.5
193	Spectrogram 1	1	32720.4	32722.4	50.0	350.0	2009/03/30	9	0.6693679094314575	2009-03-30 09:05:20.400	0.5
194	Spectrogram 1	1	32731.9	32733.9	50.0	350.0	2009/03/30	9	0.9459155201911926	2009-03-30 09:05:31.900	0.5
195	Spectrogram 1	1	32781.8	32783.8	50.0	350.0	2009/03/30	9	0.9925096035003662	2009-03-30 09:06:21.800	0.5
196	Spectrogram 1	1	32855.6	32857.6	50.0	350.0	2009/03/30	9	0.9896007180213928	2009-03-30 09:07:35.600	0.5
197	Spectrogram 1	1	32859.1	32861.1	50.0	350.0	2009/03/30	9	0.5277963876724243	2009-03-30 09:07:39.100	0.5
198	Spectrogram 1	1	32863.5	32865.5	50.0	350.0	2009/03/30	9	0.9256342649459839	2009-03-30 09:07:43.500	0.5
199	Spectrogram 1	1	32902.3	32904.3	50.0	350.0	2009/03/30	9	0.9025954008102417	2009-03-30 09:08:22.300	0.5
200	Spectrogram 1	1	32926.1	32928.1	50.0	350.0	2009/03/30	9	0.8174379467964172	2009-03-30 09:08:46.100	0.5
201	Spectrogram 1	1	33006.0	33008.0	50.0	350.0	2009/03/30	9	0.9915482401847839	2009-03-30 09:10:06.000	0.5
202	Spectrogram 1	1	33048.4	33050.4	50.0	350.0	2009/03/30	9	0.9730601906776428	2009-03-30 09:10:48.400	0.5
203	Spectrogram 1	1	33085.6	33087.6	50.0	350.0	2009/03/30	9	0.5955062508583069	2009-03-30 09:11:25.600	0.5
204	Spectrogram 1	1	33103.2	33105.2	50.0	350.0	2009/03/30	9	0.7692949175834656	2009-03-30 09:11:43.200	0.5
