Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Score	timestamp	Detection threshold
72	Spectrogram 1	1	6583.9	6585.9	50.0	350.0	2009/03/31	1	0.6342315673828125	2009-03-31 01:49:43.900	0.5
73	Spectrogram 1	1	6614.6	6616.6	50.0	350.0	2009/03/31	1	0.7961042523384094	2009-03-31 01:50:14.600	0.5
74	Spectrogram 1	1	6769.6	6771.6	50.0	350.0	2009/03/31	1	0.6495844125747681	2009-03-31 01:52:49.600	0.5
75	Spectrogram 1	1	6781.0	6783.0	50.0	350.0	2009/03/31	1	0.5386129021644592	2009-03-31 01:53:01.000	0.5
76	Spectrogram 1	1	6893.0	6895.0	50.0	350.0	2009/03/31	1	0.6275451183319092	2009-03-31 01:54:53.000	0.5
77	Spectrogram 1	1	6967.5	6969.5	50.0	350.0	2009/03/31	1	0.5919016003608704	2009-03-31 01:56:07.500	0.5
78	Spectrogram 1	1	7064.6	7066.6	50.0	350.0	2009/03/31	1	0.5819442868232727	2009-03-31 01:57:44.600	0.5
79	Spectrogram 1	1	7096.4	7098.4	50.0	350.0	2009/03/31	1	0.7766491174697876	2009-03-31 01:58:16.400	0.5
80	Spectrogram 1	1	7216.0	7218.0	50.0	350.0	2009/03/31	2	0.7199657559394836	2009-03-31 02:00:16.000	0.5
81	Spectrogram 1	1	7236.9	7238.9	50.0	350.0	2009/03/31	2	0.5445880889892578	2009-03-31 02:00:36.900	0.5
82	Spectrogram 1	1	7282.5	7284.5	50.0	350.0	2009/03/31	2	0.5878380537033081	2009-03-31 02:01:22.500	0.5
83	Spectrogram 1	1	7399.3	7401.3	50.0	350.0	2009/03/31	2	0.6824623346328735	2009-03-31 02:03:19.300	0.5
84	Spectrogram 1	1	7534.9	7536.9	50.0	350.0	2009/03/31	2	0.5273481011390686	2009-03-31 02:05:34.900	0.5
85	Spectrogram 1	1	7597.0	7599.0	50.0	350.0	2009/03/31	2	0.5263783931732178	2009-03-31 02:06:37.000	0.5
86	Spectrogram 1	1	7607.8	7609.8	50.0	350.0	2009/03/31	2	0.7765382528305054	2009-03-31 02:06:47.800	0.5
87	Spectrogram 1	1	7621.8	7623.8	50.0	350.0	2009/03/31	2	0.5991047024726868	2009-03-31 02:07:01.800	0.5
88	Spectrogram 1	1	7724.7	7726.7	50.0	350.0	2009/03/31	2	0.5300371050834656	2009-03-31 02:08:44.700	0.5
89	Spectrogram 1	1	7747.4	7749.4	50.0	350.0	2009/03/31	2	0.6523648500442505	2009-03-31 02:09:07.400	0.5
90	Spectrogram 1	1	7877.6	7879.6	50.0	350.0	2009/03/31	2	0.9227708578109741	2009-03-31 02:11:17.600	0.5
91	Spectrogram 1	1	7927.6	7929.6	50.0	350.0	2009/03/31	2	0.7221160531044006	2009-03-31 02:12:07.600	0.5
92	Spectrogram 1	1	8028.3	8030.3	50.0	350.0	2009/03/31	2	0.659755289554596	2009-03-31 02:13:48.300	0.5
93	Spectrogram 1	1	8047.3	8049.3	50.0	350.0	2009/03/31	2	0.7098963856697083	2009-03-31 02:14:07.300	0.5
94	Spectrogram 1	1	8101.3	8103.3	50.0	350.0	2009/03/31	2	0.5005308389663696	2009-03-31 02:15:01.300	0.5
95	Spectrogram 1	1	8113.6	8115.6	50.0	350.0	2009/03/31	2	0.827568769454956	2009-03-31 02:15:13.600	0.5
96	Spectrogram 1	1	8547.9	8549.9	50.0	350.0	2009/03/31	2	0.5411187410354614	2009-03-31 02:22:27.900	0.5
97	Spectrogram 1	1	8718.4	8720.4	50.0	350.0	2009/03/31	2	0.5886287093162537	2009-03-31 02:25:18.400	0.5
98	Spectrogram 1	1	8980.2	8982.2	50.0	350.0	2009/03/31	2	0.6170101165771484	2009-03-31 02:29:40.200	0.5
99	Spectrogram 1	1	9416.2	9418.2	50.0	350.0	2009/03/31	2	0.9833502769470215	2009-03-31 02:36:56.200	0.5
100	Spectrogram 1	1	9519.4	9521.4	50.0	350.0	2009/03/31	2	0.669894814491272	2009-03-31 02:38:39.400	0.5
101	Spectrogram 1	1	9678.8	9680.8	50.0	350.0	2009/03/31	2	0.9371514916419983	2009-03-31 02:41:18.800	0.5
102	Spectrogram 1	1	9879.8	9881.8	50.0	350.0	2009/03/31	2	0.6689244508743286	2009-03-31 02:44:39.800	0.5
103	Spectrogram 1	1	9908.5	9910.5	50.0	350.0	2009/03/31	2	0.7356240749359131	2009-03-31 02:45:08.500	0.5
104	Spectrogram 1	1	9941.3	9943.3	50.0	350.0	2009/03/31	2	0.5023165941238403	2009-03-31 02:45:41.300	0.5
105	Spectrogram 1	1	9983.2	9985.2	50.0	350.0	2009/03/31	2	0.8372873067855835	2009-03-31 02:46:23.200	0.5
106	Spectrogram 1	1	10004.2	10006.2	50.0	350.0	2009/03/31	2	0.7926424741744995	2009-03-31 02:46:44.200	0.5
107	Spectrogram 1	1	10040.9	10042.9	50.0	350.0	2009/03/31	2	0.5998608469963074	2009-03-31 02:47:20.900	0.5
108	Spectrogram 1	1	10066.3	10068.3	50.0	350.0	2009/03/31	2	0.5552197694778442	2009-03-31 02:47:46.300	0.5
109	Spectrogram 1	1	10102.3	10104.3	50.0	350.0	2009/03/31	2	0.9840312004089355	2009-03-31 02:48:22.300	0.5
110	Spectrogram 1	1	10437.0	10439.0	50.0	350.0	2009/03/31	2	0.7732143402099609	2009-03-31 02:53:57.000	0.5
111	Spectrogram 1	1	10439.6	10441.6	50.0	350.0	2009/03/31	2	0.9347694516181946	2009-03-31 02:53:59.600	0.5
112	Spectrogram 1	1	10452.2	10454.2	50.0	350.0	2009/03/31	2	0.7414843440055847	2009-03-31 02:54:12.200	0.5
113	Spectrogram 1	1	10756.7	10758.7	50.0	350.0	2009/03/31	2	0.8068177700042725	2009-03-31 02:59:16.700	0.5
114	Spectrogram 1	1	10807.7	10809.7	50.0	350.0	2009/03/31	3	0.9287126064300537	2009-03-31 03:00:07.700	0.5
115	Spectrogram 1	1	10817.3	10819.3	50.0	350.0	2009/03/31	3	0.9995220899581909	2009-03-31 03:00:17.300	0.5
116	Spectrogram 1	1	11127.0	11129.0	50.0	350.0	2009/03/31	3	0.7562880516052246	2009-03-31 03:05:27.000	0.5
117	Spectrogram 1	1	11136.2	11138.2	50.0	350.0	2009/03/31	3	0.5338355898857117	2009-03-31 03:05:36.200	0.5
118	Spectrogram 1	1	11167.3	11169.3	50.0	350.0	2009/03/31	3	0.7382451891899109	2009-03-31 03:06:07.300	0.5
119	Spectrogram 1	1	11173.5	11175.5	50.0	350.0	2009/03/31	3	0.5834608674049377	2009-03-31 03:06:13.500	0.5
120	Spectrogram 1	1	11177.5	11179.5	50.0	350.0	2009/03/31	3	0.866901695728302	2009-03-31 03:06:17.500	0.5
121	Spectrogram 1	1	11195.6	11197.6	50.0	350.0	2009/03/31	3	0.8977513313293457	2009-03-31 03:06:35.600	0.5
122	Spectrogram 1	1	11207.5	11209.5	50.0	350.0	2009/03/31	3	0.9769076108932495	2009-03-31 03:06:47.500	0.5
123	Spectrogram 1	1	11288.6	11290.6	50.0	350.0	2009/03/31	3	0.9606999158859253	2009-03-31 03:08:08.600	0.5
124	Spectrogram 1	1	11296.3	11298.3	50.0	350.0	2009/03/31	3	0.9647044539451599	2009-03-31 03:08:16.300	0.5
125	Spectrogram 1	1	11310.6	11312.6	50.0	350.0	2009/03/31	3	0.9264243841171265	2009-03-31 03:08:30.600	0.5
126	Spectrogram 1	1	11313.9	11315.9	50.0	350.0	2009/03/31	3	0.9889835715293884	2009-03-31 03:08:33.900	0.5
127	Spectrogram 1	1	11317.7	11319.7	50.0	350.0	2009/03/31	3	0.7007634043693542	2009-03-31 03:08:37.700	0.5
128	Spectrogram 1	1	11332.8	11334.8	50.0	350.0	2009/03/31	3	0.9319934248924255	2009-03-31 03:08:52.800	0.5
129	Spectrogram 1	1	11368.1	11370.1	50.0	350.0	2009/03/31	3	0.9339845180511475	2009-03-31 03:09:28.100	0.5
130	Spectrogram 1	1	11466.3	11468.3	50.0	350.0	2009/03/31	3	0.9978561997413635	2009-03-31 03:11:06.300	0.5
131	Spectrogram 1	1	11474.2	11476.2	50.0	350.0	2009/03/31	3	0.5781870484352112	2009-03-31 03:11:14.200	0.5
132	Spectrogram 1	1	11528.4	11530.4	50.0	350.0	2009/03/31	3	0.8719877004623413	2009-03-31 03:12:08.400	0.5
133	Spectrogram 1	1	11569.9	11571.9	50.0	350.0	2009/03/31	3	0.7027701735496521	2009-03-31 03:12:49.900	0.5
134	Spectrogram 1	1	11573.0	11575.0	50.0	350.0	2009/03/31	3	0.975978434085846	2009-03-31 03:12:53.000	0.5
135	Spectrogram 1	1	11612.8	11614.8	50.0	350.0	2009/03/31	3	0.8950722217559814	2009-03-31 03:13:32.800	0.5
136	Spectrogram 1	1	11616.4	11618.4	50.0	350.0	2009/03/31	3	0.9928373694419861	2009-03-31 03:13:36.400	0.5
137	Spectrogram 1	1	11663.5	11665.5	50.0	350.0	2009/03/31	3	0.8846521377563477	2009-03-31 03:14:23.500	0.5
138	Spectrogram 1	1	11908.9	11910.9	50.0	350.0	2009/03/31	3	0.5217950940132141	2009-03-31 03:18:28.900	0.5
139	Spectrogram 1	1	11952.9	11954.9	50.0	350.0	2009/03/31	3	0.6637250185012817	2009-03-31 03:19:12.900	0.5
140	Spectrogram 1	1	11969.1	11971.1	50.0	350.0	2009/03/31	3	0.6207954287528992	2009-03-31 03:19:29.100	0.5
141	Spectrogram 1	1	11983.2	11985.2	50.0	350.0	2009/03/31	3	0.7318042516708374	2009-03-31 03:19:43.200	0.5
142	Spectrogram 1	1	12045.9	12047.9	50.0	350.0	2009/03/31	3	0.9530766606330872	2009-03-31 03:20:45.900	0.5
143	Spectrogram 1	1	12081.7	12083.7	50.0	350.0	2009/03/31	3	0.8986060619354248	2009-03-31 03:21:21.700	0.5
144	Spectrogram 1	1	12217.6	12219.6	50.0	350.0	2009/03/31	3	0.5161170959472656	2009-03-31 03:23:37.600	0.5
145	Spectrogram 1	1	12230.9	12232.9	50.0	350.0	2009/03/31	3	0.8321506977081299	2009-03-31 03:23:50.900	0.5
146	Spectrogram 1	1	12235.5	12237.5	50.0	350.0	2009/03/31	3	0.9999338388442993	2009-03-31 03:23:55.500	0.5
147	Spectrogram 1	1	12255.4	12257.4	50.0	350.0	2009/03/31	3	0.9768329858779907	2009-03-31 03:24:15.400	0.5
148	Spectrogram 1	1	12265.2	12267.2	50.0	350.0	2009/03/31	3	0.9741775989532471	2009-03-31 03:24:25.200	0.5
149	Spectrogram 1	1	12296.5	12298.5	50.0	350.0	2009/03/31	3	0.9944045543670654	2009-03-31 03:24:56.500	0.5
150	Spectrogram 1	1	12299.0	12301.0	50.0	350.0	2009/03/31	3	0.918151319026947	2009-03-31 03:24:59.000	0.5
151	Spectrogram 1	1	12301.3	12303.3	50.0	350.0	2009/03/31	3	0.9774611592292786	2009-03-31 03:25:01.300	0.5
152	Spectrogram 1	1	12381.4	12383.4	50.0	350.0	2009/03/31	3	0.9061058163642883	2009-03-31 03:26:21.400	0.5
153	Spectrogram 1	1	12519.8	12521.8	50.0	350.0	2009/03/31	3	0.9158964157104492	2009-03-31 03:28:39.800	0.5
154	Spectrogram 1	1	12530.3	12532.3	50.0	350.0	2009/03/31	3	0.8936972618103027	2009-03-31 03:28:50.300	0.5
155	Spectrogram 1	1	12595.1	12597.1	50.0	350.0	2009/03/31	3	0.7600055932998657	2009-03-31 03:29:55.100	0.5
156	Spectrogram 1	1	12620.5	12622.5	50.0	350.0	2009/03/31	3	0.5956321358680725	2009-03-31 03:30:20.500	0.5
157	Spectrogram 1	1	12726.2	12728.2	50.0	350.0	2009/03/31	3	0.5814231634140015	2009-03-31 03:32:06.200	0.5
158	Spectrogram 1	1	12765.0	12767.0	50.0	350.0	2009/03/31	3	0.6663011908531189	2009-03-31 03:32:45.000	0.5
159	Spectrogram 1	1	12821.1	12823.1	50.0	350.0	2009/03/31	3	0.8799277544021606	2009-03-31 03:33:41.100	0.5
160	Spectrogram 1	1	12983.6	12985.6	50.0	350.0	2009/03/31	3	0.9639685750007629	2009-03-31 03:36:23.600	0.5
161	Spectrogram 1	1	13055.5	13057.5	50.0	350.0	2009/03/31	3	0.6477582454681396	2009-03-31 03:37:35.500	0.5
162	Spectrogram 1	1	13076.6	13078.6	50.0	350.0	2009/03/31	3	0.8817123770713806	2009-03-31 03:37:56.600	0.5
163	Spectrogram 1	1	13080.4	13082.4	50.0	350.0	2009/03/31	3	0.7831302881240845	2009-03-31 03:38:00.400	0.5
164	Spectrogram 1	1	13241.4	13243.4	50.0	350.0	2009/03/31	3	0.9653468132019043	2009-03-31 03:40:41.400	0.5
165	Spectrogram 1	1	13245.0	13247.0	50.0	350.0	2009/03/31	3	0.8142468333244324	2009-03-31 03:40:45.000	0.5
166	Spectrogram 1	1	13247.7	13249.7	50.0	350.0	2009/03/31	3	0.8513565063476562	2009-03-31 03:40:47.700	0.5
167	Spectrogram 1	1	13298.9	13300.9	50.0	350.0	2009/03/31	3	0.6335786581039429	2009-03-31 03:41:38.900	0.5
168	Spectrogram 1	1	13430.4	13432.4	50.0	350.0	2009/03/31	3	0.9683653116226196	2009-03-31 03:43:50.400	0.5
169	Spectrogram 1	1	13444.1	13446.1	50.0	350.0	2009/03/31	3	0.8420549035072327	2009-03-31 03:44:04.100	0.5
170	Spectrogram 1	1	13476.4	13478.4	50.0	350.0	2009/03/31	3	0.9921178221702576	2009-03-31 03:44:36.400	0.5
171	Spectrogram 1	1	13497.9	13499.9	50.0	350.0	2009/03/31	3	0.9685407280921936	2009-03-31 03:44:57.900	0.5
172	Spectrogram 1	1	13550.8	13552.8	50.0	350.0	2009/03/31	3	0.9523055553436279	2009-03-31 03:45:50.800	0.5
173	Spectrogram 1	1	13576.6	13578.6	50.0	350.0	2009/03/31	3	0.9449445009231567	2009-03-31 03:46:16.600	0.5
174	Spectrogram 1	1	13613.7	13615.7	50.0	350.0	2009/03/31	3	0.9297267198562622	2009-03-31 03:46:53.700	0.5
175	Spectrogram 1	1	13625.6	13627.6	50.0	350.0	2009/03/31	3	0.9806625247001648	2009-03-31 03:47:05.600	0.5
176	Spectrogram 1	1	13660.0	13662.0	50.0	350.0	2009/03/31	3	0.8112595081329346	2009-03-31 03:47:40.000	0.5
177	Spectrogram 1	1	13663.3	13665.3	50.0	350.0	2009/03/31	3	0.8602266907691956	2009-03-31 03:47:43.300	0.5
178	Spectrogram 1	1	13685.4	13687.4	50.0	350.0	2009/03/31	3	0.9646549820899963	2009-03-31 03:48:05.400	0.5
179	Spectrogram 1	1	13691.1	13693.1	50.0	350.0	2009/03/31	3	0.7507675290107727	2009-03-31 03:48:11.100	0.5
180	Spectrogram 1	1	13747.9	13749.9	50.0	350.0	2009/03/31	3	0.9874407052993774	2009-03-31 03:49:07.900	0.5
181	Spectrogram 1	1	13751.1	13753.1	50.0	350.0	2009/03/31	3	0.9963483214378357	2009-03-31 03:49:11.100	0.5
182	Spectrogram 1	1	13826.1	13828.1	50.0	350.0	2009/03/31	3	0.6752535104751587	2009-03-31 03:50:26.100	0.5
183	Spectrogram 1	1	13830.7	13832.7	50.0	350.0	2009/03/31	3	0.6049599051475525	2009-03-31 03:50:30.700	0.5
184	Spectrogram 1	1	13842.1	13844.1	50.0	350.0	2009/03/31	3	0.727095365524292	2009-03-31 03:50:42.100	0.5
185	Spectrogram 1	1	13864.4	13866.4	50.0	350.0	2009/03/31	3	0.9475408792495728	2009-03-31 03:51:04.400	0.5
186	Spectrogram 1	1	13873.2	13875.2	50.0	350.0	2009/03/31	3	0.9934490323066711	2009-03-31 03:51:13.200	0.5
187	Spectrogram 1	1	13883.2	13885.2	50.0	350.0	2009/03/31	3	0.9911841750144958	2009-03-31 03:51:23.200	0.5
188	Spectrogram 1	1	13886.2	13888.2	50.0	350.0	2009/03/31	3	0.6528274416923523	2009-03-31 03:51:26.200	0.5
189	Spectrogram 1	1	14057.6	14059.6	50.0	350.0	2009/03/31	3	0.6352267861366272	2009-03-31 03:54:17.600	0.5
190	Spectrogram 1	1	14065.5	14067.5	50.0	350.0	2009/03/31	3	0.5512271523475647	2009-03-31 03:54:25.500	0.5
191	Spectrogram 1	1	14137.6	14139.6	50.0	350.0	2009/03/31	3	0.8432611227035522	2009-03-31 03:55:37.600	0.5
192	Spectrogram 1	1	14139.8	14141.8	50.0	350.0	2009/03/31	3	0.8134090900421143	2009-03-31 03:55:39.800	0.5
193	Spectrogram 1	1	14149.0	14151.0	50.0	350.0	2009/03/31	3	0.8083205223083496	2009-03-31 03:55:49.000	0.5
194	Spectrogram 1	1	14162.8	14164.8	50.0	350.0	2009/03/31	3	0.810747504234314	2009-03-31 03:56:02.800	0.5
195	Spectrogram 1	1	14195.0	14197.0	50.0	350.0	2009/03/31	3	0.9199352264404297	2009-03-31 03:56:35.000	0.5
196	Spectrogram 1	1	14198.1	14200.1	50.0	350.0	2009/03/31	3	0.9639682769775391	2009-03-31 03:56:38.100	0.5
197	Spectrogram 1	1	14380.2	14382.2	50.0	350.0	2009/03/31	3	0.5658411979675293	2009-03-31 03:59:40.200	0.5
198	Spectrogram 1	1	14515.3	14517.3	50.0	350.0	2009/03/31	4	0.695885419845581	2009-03-31 04:01:55.300	0.5
199	Spectrogram 1	1	14560.4	14562.4	50.0	350.0	2009/03/31	4	0.5789912939071655	2009-03-31 04:02:40.400	0.5
200	Spectrogram 1	1	14752.2	14754.2	50.0	350.0	2009/03/31	4	0.5360783338546753	2009-03-31 04:05:52.200	0.5
201	Spectrogram 1	1	14776.4	14778.4	50.0	350.0	2009/03/31	4	0.9578676223754883	2009-03-31 04:06:16.400	0.5
202	Spectrogram 1	1	14811.1	14813.1	50.0	350.0	2009/03/31	4	0.8362972140312195	2009-03-31 04:06:51.100	0.5
203	Spectrogram 1	1	14829.8	14831.8	50.0	350.0	2009/03/31	4	0.9930179119110107	2009-03-31 04:07:09.800	0.5
204	Spectrogram 1	1	14876.8	14878.8	50.0	350.0	2009/03/31	4	0.9897394776344299	2009-03-31 04:07:56.800	0.5
